longitude,latitude,livingArea,years_since_built,GasStation_Count,GolfCourse_Count,average_bar_rating,household_income,TraderJoes_distance,best_school_rating,coast_distance,price
-119.85233,34.445606,2308.0,58.0,11.0,3.0,-1.0,79553.0,1.59508323,5.0,0.79879967,1625000
-119.87792,34.425644,1707.0,34.0,4.0,2.0,-1.0,79553.0,3.19460844,5.0,0.94002753,1215000
-119.89844,34.435455,1624.0,62.0,4.0,2.0,-1.0,79553.0,4.2045851,5.0,1.06208205,1360000
-119.884995,34.43502,2030.0,65.0,4.0,2.0,-1.0,79553.0,3.44541209,5.0,0.71050155,1380000
-119.88369,34.428875,0.0,49.0,4.0,2.0,4.466666666666667,79553.0,3.44734079,5.0,0.67399067,1585000
-119.90451,34.434612,2740.0,26.0,3.0,2.0,4.4,79553.0,4.55433031,5.0,0.4088917,1915000
-119.91683,34.438103,3785.0,59.0,2.0,2.0,-1.0,79553.0,5.23952036,5.0,1.00968716,2300000
-119.89677,34.43562,1482.0,61.0,4.0,2.0,-1.0,79553.0,4.10879201,5.0,72.88036553,1485000
-119.119865,35.34142,5112.0,20.0,5.0,2.0,-1.0,113616.0,1.77136777,5.0,69.70318462,1560000
-119.14183,35.36705,4737.0,21.0,8.0,0.0,-1.0,111084.0,2.8177758,5.0,55.15768544,1275000
-118.99504,35.07638,1929.0,80.0,4.0,0.0,-1.0,96149.0,20.00913793,5.0,71.05657261,2000000
-119.16803,35.395275,3810.0,7.0,4.0,0.0,-1.0,124885.0,4.98956692,5.0,69.16910396,1100000
-119.17912,35.369377,3609.0,18.0,0.0,0.0,4.533333333333333,124885.0,4.90018416,5.0,69.54528055,1225000
-119.197754,35.37998,8410.0,11.0,0.0,0.0,-1.0,124885.0,6.0916695,5.0,69.9278203,1560000
-119.21621,35.39031,3511.0,3.0,0.0,0.0,-1.0,124885.0,7.29674585,5.0,74.83007688,1525000
-119.10826,35.436363,5595.0,18.0,5.0,1.0,-1.0,124885.0,5.60418383,5.0,71.04651075,1480000
-118.61304,35.145008,3515.0,23.0,1.0,0.0,-1.0,82093.0,30.75583406,4.7,6.22778195,1362500
-119.70278,36.84508,4330.0,29.0,13.0,0.0,-1.0,113672.0,1.44702823,5.0,7.46496185,1250000
-121.63497,36.788857,4754.0,36.0,3.0,0.0,-1.0,100295.0,19.54275485,5.0,7.13460207,1200000
-121.7324,36.56595,3641.0,23.0,1.0,1.0,-1.0,159688.0,9.23487635,5.0,7.52807535,2400000
-121.74311,36.56229,2482.0,45.0,1.0,2.0,4.5375,159688.0,8.72194971,5.0,8.21306032,1105000
-121.72497,36.57398,2036.0,33.0,1.0,1.0,4.7,159688.0,9.53114793,5.0,9.67861426,1220000
-121.69704,36.60349,2234.0,59.0,1.0,0.0,-1.0,159688.0,10.9627761,5.0,14.01044923,1175000
-121.69583,36.552307,2987.0,51.0,0.0,1.0,-1.0,159688.0,11.43430205,5.0,11.42183194,1510000
-121.668755,36.606606,3257.0,23.0,1.0,0.0,4.100000000000001,159688.0,12.54038287,5.0,11.6274788,1450000
-121.71493,36.574394,4042.0,30.0,2.0,1.0,-1.0,159688.0,10.07686766,5.0,2.43046578,1720000
-121.71662,36.572384,2986.0,76.0,2.0,1.0,-1.0,159688.0,10.00629068,4.1,2.58164674,1800000
-121.7327,36.570026,2824.0,70.0,1.0,1.0,-1.0,159688.0,9.15860109,5.0,3.13972403,1500000
-121.74264,36.656773,2417.0,9.0,0.0,0.0,4.3,89507.0,9.38593661,5.0,2.15253244,1215000
-121.87943,36.596725,2145.0,59.0,19.0,2.0,4.7,103946.0,0.83429527,5.0,3.01669243,1500000
-121.86046,36.581158,2206.0,60.0,14.0,3.0,-1.0,103946.0,2.16138853,5.0,2.67589149,1410000
-121.898186,36.604877,1921.0,64.0,13.0,3.0,4.3,103946.0,0.6132273,5.0,2.1456383,1175000
-121.91392,36.608677,1303.0,69.0,11.0,5.0,4.3,103946.0,0.49573145,4.9,2.80685491,1150000
-121.91253,36.59156,1720.0,68.0,10.0,5.0,-1.0,103946.0,1.05791561,5.0,16.78478433,1285000
-121.9137,36.591778,1788.0,68.0,10.0,4.0,-1.0,103946.0,1.04912363,4.8,17.28539304,1275000
-121.90943,36.59116,2229.0,65.0,10.0,4.0,4.3,103946.0,0.90743726,5.0,16.09014447,1150000
-121.91496,36.588226,1706.0,57.0,10.0,5.0,-1.0,103946.0,1.25014347,5.0,11.27359642,1400000
-121.909225,36.58786,1631.0,69.0,10.0,3.0,-1.0,103946.0,1.01123545,5.0,11.70189307,1140000
-121.80128,36.572742,2513.0,30.0,1.0,3.0,-1.0,103946.0,5.42238113,5.0,19.33395634,2425000
-121.80263,36.572685,2753.0,39.0,1.0,3.0,-1.0,103946.0,5.35220258,5.0,20.69755309,1399000
-121.8965,36.602535,2100.0,80.0,14.0,3.0,4.4,103946.0,0.43134551,5.0,21.73523857,1130000
-121.849335,36.59408,1757.0,82.0,18.0,2.0,4.5,103946.0,2.50922279,5.0,20.48598914,1275000
-121.9117,36.583206,1302.0,69.0,9.0,5.0,4.4,103946.0,1.32245947,5.0,21.22178493,1350000
-121.90201,36.610516,1425.0,91.0,11.0,3.0,-1.0,103946.0,1.052233,5.0,18.73425305,1750000
-121.910805,36.589527,1194.0,67.0,10.0,4.0,-1.0,103946.0,1.02512286,5.0,0.13189827,1129000
-121.91321,36.5909,1700.0,68.0,10.0,5.0,-1.0,103946.0,1.10863209,5.0,0.06613184,1150000
-121.91974,36.593163,2283.0,56.0,10.0,5.0,-1.0,103946.0,0.85768931,5.0,0.15039502,1350000
-121.9168,36.59752,2933.0,53.0,11.0,5.0,-1.0,103946.0,0.61884836,5.0,0.8484619,2232000
-121.9143,36.59188,1662.0,68.0,10.0,4.0,-1.0,103946.0,1.02865166,5.0,0.87071856,1225000
-121.90788,36.61057,1249.0,22.0,11.0,4.0,2.2,103946.0,0.85442274,5.0,0.40247166,1389000
-121.90491,36.611977,976.0,102.0,11.0,3.0,-1.0,103946.0,1.04453514,5.0,0.21911712,2164000
-121.91005,36.610207,1940.0,80.0,11.0,5.0,-1.0,103946.0,0.73481467,5.0,0.07688928,1385000
-121.879166,36.59495,2615.0,98.0,18.0,2.0,-1.0,103946.0,0.85532279,5.0,0.10800099,1650000
-121.91457,36.59046,3480.0,54.0,10.0,5.0,-1.0,103946.0,1.11279978,5.0,0.08607139,1270000
-121.90531,36.589302,2490.0,79.0,10.0,3.0,-1.0,103946.0,0.77855838,5.0,0.0533376,1950000
-121.90247,36.593803,2646.0,61.0,10.0,3.0,-1.0,103946.0,0.48086262,5.0,1.32244434,1897000
-121.914696,36.610077,1825.0,65.0,11.0,5.0,-1.0,103946.0,0.51053839,5.0,0.07093058,1287000
-121.90571,36.594296,1811.0,94.0,10.0,4.0,4.2,103946.0,0.64173182,5.0,0.12556782,1115000
-121.91397,36.611664,1341.0,40.0,10.0,5.0,4.3,103946.0,0.61261845,5.0,0.11663795,1580000
-121.90316,36.59159,2505.0,98.0,10.0,3.0,-1.0,103946.0,0.58826162,5.0,4.25055628,1900000
-121.92261,36.61148,1345.0,73.0,7.0,6.0,-1.0,102553.0,0.41295914,5.0,4.14306333,1230000
-121.92876,36.60097,2093.0,46.0,8.0,5.0,3.1,102553.0,0.49015135,5.0,3.76301912,1500000
-121.92765,36.632774,1506.0,74.0,6.0,3.0,-1.0,102553.0,1.90287408,5.0,1.77760173,2495000
-121.92745,36.603264,1854.0,61.0,8.0,6.0,4.9,102553.0,0.3421202,5.0,2.01570056,1230000
-121.93307,36.599674,2709.0,72.0,6.0,6.0,-1.0,102553.0,0.73607897,5.0,4.33244055,1600000
-121.936516,36.62644,1115.0,104.0,5.0,4.0,-1.0,102553.0,1.65184332,5.0,2.51156872,1810000
-121.9089,36.619186,1564.0,92.0,10.0,3.0,-1.0,102553.0,1.18731628,5.0,3.2397253,1835000
-121.92483,36.626183,1514.0,59.0,7.0,4.0,4.4,102553.0,1.43187205,5.0,2.70652098,1950000
-121.923874,36.622772,1120.0,114.0,7.0,4.0,-1.0,102553.0,1.19302447,5.0,3.0053593,1166770
-121.92714,36.62399,1599.0,99.0,7.0,4.0,-1.0,102553.0,1.3042625,5.0,3.57218949,1575000
-121.91132,36.617466,1913.0,30.0,10.0,3.0,-1.0,102553.0,1.01228224,5.0,3.65907707,1800000
-121.925896,36.62119,830.0,94.0,7.0,4.0,-1.0,102553.0,1.10140982,5.0,4.11580752,1200000
-121.91145,36.617153,1101.0,96.0,10.0,3.0,4.25,102553.0,0.9905972,5.0,0.54973634,1398000
-121.91255,36.619015,2303.0,86.0,9.0,3.0,4.3,102553.0,1.0657292,5.0,0.91719186,1575000
-121.931015,36.622196,1802.0,72.0,7.0,4.0,-1.0,102553.0,1.25397022,5.0,0.49015513,1800000
-121.91709,36.616394,1511.0,55.0,8.0,4.0,4.2,102553.0,0.7962571,5.0,0.40605634,1555000
-121.9233,36.61775,1640.0,59.0,7.0,5.0,4.114285714285714,102553.0,0.84603968,5.0,1.16539715,1349000
-121.92889,36.609436,1794.0,46.0,7.0,6.0,4.65,102553.0,0.47092869,5.0,0.23267253,1200000
-121.92309,36.615463,1398.0,82.0,7.0,5.0,4.5,102553.0,0.68828224,4.5,1.64346002,1812500
-121.922455,36.61248,1942.0,59.0,7.0,5.0,4.4,102553.0,0.48093849,-1.0,4.3816638,1655000
-121.83042,36.597076,1616.0,49.0,17.0,2.0,-1.0,80106.0,3.55330332,4.9,0.19738956,1235000
-121.82874,36.616875,2079.0,71.0,9.0,1.0,0.235,80106.0,3.90642045,5.0,0.99415647,1175000
-121.83051,36.617672,2700.0,73.0,9.0,1.0,2.35,80106.0,3.83543879,5.0,0.8678614,1195000
-121.82675,36.62794,4000.0,20.0,4.0,1.0,-1.0,80106.0,4.3348386,5.0,0.41826148,1400000
-122.44293,37.703583,1562.0,39.0,22.0,4.0,2.2,111795.0,2.1825799,5.0,3.12927947,1260000
-122.46184,37.68911,1940.0,34.0,20.0,3.0,-1.0,111795.0,1.35715083,5.0,1.36595876,1275000
-122.4134,37.699722,1670.0,34.0,6.0,2.0,-1.0,111795.0,2.98988935,5.0,1.19110457,1198000
-122.41247,37.70046,1660.0,28.0,6.0,2.0,3.2,111795.0,3.06103255,5.0,0.04328854,1207000
-122.44336,37.707836,1340.0,72.0,18.0,4.0,3.4,111795.0,2.21234492,5.0,0.6733671,1200000
-122.46711,37.69924,1275.0,94.0,19.0,4.0,4.35,111795.0,0.84744223,5.0,0.50000488,1280000
-122.446724,37.706142,934.0,110.0,21.0,4.0,4.433333333333334,111795.0,2.00658732,5.0,0.88130319,1100000
-122.45775,37.703457,1070.0,74.0,21.0,5.0,4.4,111795.0,1.37924751,5.0,0.86885649,1150000
-122.46756,37.6993,1575.0,102.0,19.0,4.0,4.35,111795.0,0.82264708,5.0,0.96499811,1250000
-122.44912,37.704426,1400.0,49.0,21.0,4.0,-1.0,111795.0,1.85554692,-1.0,0.17162331,1130000
-122.43079,37.705204,1280.0,60.0,15.0,2.0,-1.0,111795.0,2.85494538,5.0,0.60256173,1421000
-122.45749,37.703945,1420.0,77.0,21.0,6.0,4.3,111795.0,1.39946778,5.0,0.39458108,1110000
-122.43413,37.707962,1560.0,73.0,16.0,2.0,-1.0,111795.0,2.65373183,5.0,1.32960059,1408000
-122.459656,37.6908,2190.0,36.0,20.0,3.0,-1.0,111795.0,1.40257876,5.0,1.34998184,1258000
-122.45235,37.70297,1745.0,98.0,20.0,5.0,-1.0,111795.0,1.66619382,4.8,0.1406926,1180000
-122.45216,37.702602,1933.0,62.0,20.0,5.0,-1.0,111795.0,1.67354215,5.0,0.27898041,1470000
-122.46219,37.70761,1010.0,98.0,21.0,4.0,4.7,111795.0,1.23370085,5.0,0.05989932,1370000
-122.42528,37.703148,2330.0,21.0,13.0,2.0,4.7,111795.0,2.86690099,5.0,1.9201559,1508000
-122.493416,37.67865,1196.0,51.0,19.0,2.0,4.7,117289.0,1.58014443,5.0,1.93484588,1280000
-122.48869,37.66669,1120.0,64.0,15.0,0.0,-1.0,117289.0,2.31217253,5.0,0.1025937,1115000
-122.49256,37.68895,2336.0,68.0,13.0,4.0,-1.0,117289.0,0.93236513,5.0,1.82323051,1680000
-122.478714,37.687458,1340.0,78.0,18.0,3.0,-1.0,117289.0,0.88449002,5.0,2.07435607,1100000
-122.49379,37.690407,1230.0,68.0,12.0,4.0,-1.0,117289.0,0.89756857,5.0,1.84115413,1350000
-122.47958,37.68047,1920.0,65.0,20.0,3.0,-1.0,117289.0,1.34970858,5.0,0.51928769,1328000
-122.46269,37.654045,1980.0,54.0,19.0,1.0,4.4,117289.0,1.17486374,5.0,0.59161816,1450000
-122.468506,37.659477,1340.0,52.0,20.0,1.0,-1.0,117289.0,1.27958213,5.0,0.61665891,1200000
-122.49413,37.702507,2210.0,71.0,11.0,4.0,-1.0,117289.0,0.65557848,3.7,3.22966492,1800000
-122.494156,37.69973,1460.0,71.0,11.0,4.0,4.7,117289.0,0.63288804,5.0,1.24369142,1460000
-122.48903,37.67977,1160.0,66.0,19.0,3.0,-1.0,117289.0,1.4319101,5.0,0.31812331,1100000
-122.492485,37.684116,1780.0,67.0,16.0,3.0,-1.0,117289.0,1.21596499,4.0,0.45153071,1265000
-122.489655,37.677917,1520.0,65.0,20.0,2.0,-1.0,117289.0,1.56391429,-1.0,1.1579269,1280000
-122.48544,37.70697,2760.0,62.0,15.0,4.0,-1.0,117289.0,0.50847289,-1.0,1.25578503,1610000
-122.48588,37.68426,1190.0,68.0,18.0,3.0,-1.0,117289.0,1.09382055,5.0,1.69465879,1460000
-122.48756,37.675594,1160.0,66.0,19.0,2.0,-1.0,117289.0,1.69716918,4.3,0.53704456,1150000
-122.47836,37.70404,1820.0,74.0,16.0,4.0,-1.0,117289.0,0.36471636,5.0,0.73704976,1499888
-122.49456,37.689823,1913.0,68.0,12.0,4.0,-1.0,117289.0,0.95568552,4.3,0.75454715,1448000
-122.488304,37.698105,1390.0,72.0,11.0,4.0,-1.0,117289.0,0.33723564,4.3,0.44000397,1215000
-122.49004,37.67189,1150.0,66.0,18.0,1.0,-1.0,117289.0,1.97269919,-1.0,1.57166785,1200000
-122.48786,37.699715,1460.0,73.0,12.0,4.0,4.6,117289.0,0.28888553,5.0,1.80478059,1420000
-122.46495,37.65047,1280.0,57.0,19.0,2.0,-1.0,117289.0,1.43125047,5.0,1.81058173,1188000
-122.460396,37.652958,1280.0,55.0,19.0,1.0,3.955,117289.0,1.13423309,5.0,0.38872698,1100000
-122.46029,37.652954,1645.0,55.0,19.0,1.0,4.7,117289.0,1.13045497,5.0,0.41862298,1175000
-122.49237,37.6937,1200.0,70.0,11.0,4.0,-1.0,117289.0,0.68599763,5.0,0.73035599,1150000
-122.49369,37.70205,1220.0,71.0,11.0,4.0,-1.0,117289.0,0.62438718,5.0,2.47931615,1300000
-122.484764,37.670727,1642.0,63.0,19.0,1.0,-1.0,117289.0,2.01366185,5.0,1.6091877,1250000
-122.2427,37.46374,1290.0,72.0,17.0,2.0,-1.0,139810.0,2.28485365,5.0,2.59355715,1760000
-122.219185,37.473022,1610.0,100.0,33.0,1.0,-1.0,139810.0,2.27746247,5.0,2.50906129,1280000
-122.22318,37.45851,1860.0,74.0,20.0,1.0,-1.0,139810.0,2.2312173,4.6,2.21270384,2340000
-122.225,37.45977,1530.0,74.0,20.0,1.0,-1.0,139810.0,2.34872164,4.6,2.85336933,2300000
-122.238495,37.466484,1260.0,76.0,27.0,2.0,4.379999999999999,139810.0,2.1436507,5.0,1.8857597,1310000
-122.24316,37.457947,1250.0,70.0,11.0,2.0,-1.0,139810.0,2.67766858,5.0,2.48192847,2447000
-122.22986,37.469334,860.0,74.0,31.0,1.0,-1.0,139810.0,2.13345793,5.0,2.12397142,1260000
-122.22374,37.460136,1480.0,74.0,22.0,1.0,3.75,139810.0,2.28843924,5.0,2.15562517,1655500
-122.23167,37.466103,2910.0,62.0,29.0,2.0,-1.0,139810.0,2.29046101,5.0,3.01578669,1970000
-122.22915,37.46525,2340.0,53.0,26.0,1.0,-1.0,139810.0,2.40148582,5.0,3.00719373,2200000
-122.243965,37.455658,1577.0,70.0,11.0,2.0,-1.0,139810.0,2.83033332,5.0,3.03113453,2418000
-122.24343,37.45562,1503.0,70.0,11.0,2.0,-1.0,139810.0,2.83553692,5.0,2.14413455,2351000
-122.24293,37.45509,1940.0,70.0,11.0,2.0,-1.0,139810.0,2.87451461,5.0,2.91384092,2400000
-122.23367,37.466206,850.0,74.0,28.0,2.0,3.666666666666667,139810.0,2.24249441,5.0,3.18588291,1600000
-122.23859,37.4557,1020.0,73.0,12.0,2.0,3.911111111111111,139810.0,2.86717311,5.0,2.98625239,2000000
-122.220604,37.449944,1400.0,70.0,16.0,2.0,-1.0,139810.0,2.0355305,5.0,3.0774883,1850000
-122.23569,37.453983,1865.0,73.0,12.0,3.0,4.466666666666666,139810.0,2.8671909,5.0,2.45798045,2200000
-122.23655,37.452785,1830.0,72.0,12.0,3.0,-1.0,139810.0,2.91015381,5.0,2.18369362,1900000
-122.22793,37.46069,2610.0,48.0,19.0,2.0,4.2,139810.0,2.52023417,5.0,3.05891119,2400000
-122.23765,37.466667,3739.0,43.0,28.0,2.0,-1.0,139810.0,2.14358728,5.0,3.1002973,2050000
-122.23547,37.452858,1370.0,72.0,12.0,3.0,4.7,139810.0,2.85113371,5.0,2.05216349,2090000
-122.23413,37.452015,1530.0,72.0,12.0,3.0,-1.0,139810.0,2.77600207,5.0,2.60731403,2200003
-122.21918,37.46654,820.0,75.0,28.0,1.0,-1.0,139810.0,2.22000122,5.0,2.76700614,1310000
-122.23963,37.46068,1615.0,73.0,15.0,2.0,-1.0,139810.0,2.51986532,5.0,2.61051955,2098000
-122.22449,37.456005,1310.0,76.0,16.0,2.0,4.7,139810.0,2.27022557,5.0,2.68558794,1730000
-122.24734,37.46356,1560.0,71.0,14.0,2.0,-1.0,139810.0,2.27728036,5.0,2.93057234,2260000
-122.24658,37.46196,1100.0,72.0,13.0,2.0,4.7,139810.0,2.38860944,5.0,2.88862873,1825000
-122.24398,37.457005,1790.0,70.0,11.0,2.0,4.7,139810.0,2.73790774,5.0,3.11893143,2110000
-122.22463,37.45424,1010.0,74.0,15.0,2.0,-1.0,139810.0,2.26363292,5.0,2.17720441,1600000
-122.249825,37.4562,1630.0,68.0,9.0,2.0,4.7,139810.0,2.78445782,5.0,2.94777342,2138000
-122.22753,37.46476,1589.0,11.0,24.0,1.0,4.457142857142857,139810.0,2.47147417,5.0,3.12384267,1710000
-122.22167,37.453377,920.0,76.0,18.0,2.0,4.433333333333334,139810.0,2.09702175,5.0,1.91056231,1900000
-122.22367,37.450806,1610.0,71.0,14.0,2.0,4.4,139810.0,2.20192664,5.0,3.30061727,2000000
-122.21985,37.468555,1110.0,70.0,31.0,1.0,4.6,139810.0,2.3203843,5.0,1.86268003,1650000
-122.22333,37.448235,1740.0,54.0,14.0,2.0,4.4,139810.0,2.19298572,5.0,2.97211012,2250000
-122.221924,37.469147,830.0,84.0,32.0,1.0,4.466666666666667,139810.0,2.38083771,5.0,3.23738236,1410000
-122.251785,37.459564,1600.0,68.0,8.0,2.0,4.4,139810.0,2.55893184,5.0,2.97235159,2450000
-122.254326,37.456284,1630.0,67.0,9.0,2.0,4.475,139810.0,2.79714125,5.0,1.16676958,2002000
-122.24961,37.458534,1300.0,68.0,10.0,2.0,-1.0,139810.0,2.62357554,5.0,7.70943062,1973760
-122.24564,37.491398,2360.0,42.0,29.0,0.0,4.475,230391.0,0.38892105,5.0,1.34200729,2315000
-122.263794,37.37583,1913.0,67.0,2.0,0.0,4.475,230391.0,6.80767419,5.0,2.01260519,1801000
-122.241615,37.483154,2000.0,94.0,26.0,0.0,-1.0,230391.0,0.99761572,5.0,1.27285588,2400000
-122.247086,37.473934,1401.0,75.0,25.0,2.0,4.466666666666667,230391.0,1.56420933,5.0,1.93159009,2200688
-122.24641,37.489895,1930.0,88.0,30.0,0.0,-1.0,230391.0,0.47565237,5.0,7.59388523,2300000
-122.24143,37.47224,2000.0,65.0,26.0,2.0,-1.0,230391.0,1.72083583,5.0,1.91474447,1800000
-122.27051,37.389263,2250.0,55.0,2.0,0.0,-1.0,230391.0,6.40179963,4.9,3.30284112,2500000
-122.25066,37.478737,1390.0,73.0,23.0,2.0,-1.0,230391.0,1.23927906,4.9,1.55638202,2105000
-122.27473,37.4676,2360.0,31.0,2.0,1.0,-1.0,230391.0,2.46974102,5.0,2.08779061,2200000
-122.242516,37.479534,1130.0,86.0,28.0,1.0,-1.0,230391.0,1.21909399,5.0,3.02360949,1780000
-122.24896,37.473766,1770.0,75.0,24.0,2.0,4.3,230391.0,1.57486372,5.0,3.15774229,2000000
-122.2605,37.463745,1950.0,76.0,5.0,2.0,4.5,230391.0,2.36117027,5.0,2.5846206,1925000
-122.26091,37.461452,1660.0,55.0,5.0,2.0,4.5,230391.0,2.51895469,5.0,2.02018542,2000000
-122.25686,37.46976,2000.0,59.0,14.0,2.0,4.4,230391.0,1.90904955,5.0,3.04650244,2450000
-122.24638,37.473347,1110.0,84.0,25.0,2.0,4.275,230391.0,1.60660443,5.0,4.29718923,1715000
-122.26394,37.46592,1805.0,14.0,2.0,2.0,4.4,230391.0,2.28218689,5.0,2.66031829,2425000
-122.27732,37.450924,2170.0,72.0,0.0,2.0,3.6,230391.0,3.5265067,5.0,1.88246813,2000000
-122.270546,37.476536,1788.0,84.0,6.0,1.0,4.275,230391.0,1.84565553,5.0,1.15241598,2150000
-122.25066,37.479477,1550.0,76.0,23.0,1.0,3.8,230391.0,1.18865515,5.0,1.23245184,1920000
-122.21579,37.480427,3036.0,48.0,32.0,0.0,-1.0,107734.0,2.10191545,5.0,0.0984779,1625000
-122.198845,37.483982,1270.0,76.0,20.0,0.0,3.6,107734.0,2.40317114,5.0,0.73836497,1600000
-122.22504,37.497696,1405.0,25.0,24.0,0.0,4.300000000000001,107734.0,1.27584375,5.0,1.66457905,1240000
-122.23891,37.49486,1375.0,74.0,29.0,0.0,4.3,107734.0,0.52787709,5.0,1.38326095,1565000
-122.19937,37.47771,1403.0,64.0,24.0,0.0,4.100000000000001,107734.0,2.01670946,5.0,1.61903752,1499000
-122.19444,37.48205,2184.0,3.0,22.0,0.0,3.95,107734.0,2.20155958,5.0,1.74898015,2300000
-122.19219,37.478905,1340.0,78.0,21.0,0.0,3.6,107734.0,1.96068134,5.0,1.61449682,1200000
-122.204575,37.474445,1860.0,76.0,27.0,0.0,-1.0,107734.0,1.96905515,5.0,1.77912548,1580000
-122.18886,37.47923,1350.0,76.0,18.0,0.0,-1.0,107734.0,1.94675012,5.0,0.0828886,1655000
-122.21312,37.47157,3478.0,62.0,34.0,1.0,-1.0,107734.0,2.14162786,5.0,0.05573282,1565000
-122.225204,37.496014,1665.0,12.0,25.0,0.0,-1.0,107734.0,1.26556642,5.0,1.60086068,1390000
-122.222145,37.495567,1651.0,12.0,26.0,0.0,-1.0,107734.0,1.43446022,5.0,1.62003424,1425000
-122.198494,37.478626,1320.0,61.0,24.0,0.0,-1.0,107734.0,2.05411432,5.0,0.31301616,1230000
-122.19753,37.47836,880.0,71.0,23.0,0.0,-1.0,107734.0,2.01663627,5.0,0.39154473,1401000
-122.24188,37.544266,1363.0,28.0,1.0,0.0,-1.0,201125.0,3.15572977,5.0,0.39599996,1450000
-122.23877,37.543205,1610.0,29.0,0.0,0.0,4.0,201125.0,3.2458932,5.0,0.35915668,1473000
-122.24938,37.532604,1540.0,47.0,10.0,0.0,-1.0,201125.0,2.47508992,5.0,0.4262784,1732888
-122.239845,37.543648,1400.0,29.0,0.0,0.0,-1.0,201125.0,3.25746583,5.0,0.47737729,1397500
-122.239,37.542694,1610.0,29.0,0.0,0.0,-1.0,201125.0,3.20917028,5.0,0.42001487,1475000
-122.2374,37.541725,1400.0,29.0,0.0,0.0,-1.0,201125.0,3.15871698,5.0,0.10451565,1390000
-122.23804,37.54281,1178.0,29.0,0.0,0.0,-1.0,201125.0,3.22578356,5.0,0.12418582,1275000
-122.25868,37.531944,1328.0,39.0,16.0,0.0,-1.0,201125.0,2.18765006,5.0,0.27417753,1275000
-122.2581,37.532516,1328.0,39.0,15.0,0.0,-1.0,201125.0,2.21543908,5.0,0.29022545,1220000
-122.25519,37.532936,1667.0,44.0,13.0,0.0,-1.0,201125.0,2.372126,5.0,0.42323716,1100000
-122.2548,37.533276,1660.0,44.0,13.0,0.0,-1.0,201125.0,2.39193309,5.0,0.11332628,1260000
-122.24168,37.5381,1301.0,28.0,1.0,0.0,-1.0,201125.0,2.8753416,5.0,0.39810158,1230000
-122.24464,37.530975,1970.0,45.0,10.0,0.0,-1.0,201125.0,2.37063253,5.0,0.42477567,2015000
-122.24287,37.537457,1412.0,35.0,3.0,0.0,-1.0,201125.0,2.82386769,5.0,0.39654237,1500000
-122.24309,37.53796,2056.0,35.0,3.0,0.0,4.25,201125.0,2.85706733,5.0,12.81133224,1905000
-122.24413,37.53715,1412.0,35.0,4.0,0.0,-1.0,201125.0,2.79640545,5.0,12.79546686,1350000
-122.23466,37.535275,2020.0,35.0,0.0,0.0,3.9,201125.0,2.76089181,5.0,2.7527168,2188000
-122.4503,37.618828,2060.0,60.0,8.0,2.0,-1.0,131669.0,3.16838087,5.0,2.51687024,1535000
-122.430504,37.608746,1540.0,65.0,13.0,2.0,-1.0,131669.0,1.93775838,5.0,1.6075479,1830000
-122.43819,37.61917,1150.0,67.0,15.0,3.0,-1.0,131669.0,2.56279577,5.0,2.52720207,1350000
-122.4205,37.62377,1296.0,77.0,22.0,3.0,-1.0,131669.0,1.94631477,5.0,2.15280423,1575000
-122.45102,37.619835,1520.0,60.0,9.0,2.0,1.0,131669.0,3.11446735,5.0,1.48769772,1500000
-122.45658,37.629868,1530.0,61.0,10.0,2.0,-1.0,131669.0,2.47927334,5.0,2.27441144,1475000
-122.468,37.63689,2320.0,44.0,15.0,2.0,-1.0,131669.0,2.26995168,5.0,2.40041126,1768000
-122.44169,37.63125,1591.0,70.0,19.0,1.0,-1.0,131669.0,2.3302801,5.0,2.2037741,1635000
-122.43292,37.617104,2050.0,65.0,13.0,3.0,4.5,131669.0,2.24129773,5.0,2.35937619,1542500
-122.43444,37.622734,2130.0,68.0,18.0,3.0,4.609090909090908,131669.0,2.49910034,5.0,2.23393436,1780000
-122.44243,37.62932,1430.0,69.0,18.0,2.0,-1.0,131669.0,2.45872539,5.0,2.43375519,1660000
-122.43246,37.620186,2150.0,68.0,16.0,3.0,4.25,131669.0,2.31605589,5.0,2.09039216,1812500
-122.43503,37.61812,2380.0,67.0,13.0,3.0,4.55,131669.0,2.37549674,5.0,2.43190427,2000000
-122.44077,37.62428,2200.0,66.0,18.0,1.0,4.583333333333333,131669.0,2.81254562,5.0,2.42542477,1850000
-122.4512,37.633274,1100.0,66.0,15.0,2.0,4.25,131669.0,2.19573221,5.0,2.06749765,1430000
-122.408226,37.62132,2793.0,47.0,25.0,2.0,4.25,131669.0,1.40547961,5.0,0.71503987,1488000
-122.45776,37.633327,3334.0,64.0,11.0,2.0,-1.0,131669.0,2.26557233,5.0,1.81359047,1800000
-122.41506,37.639397,2990.0,80.0,29.0,1.0,-1.0,131669.0,2.44515029,5.0,1.30465441,1540000
-122.4164,37.61652,2120.0,68.0,18.0,2.0,4.407142857142857,131669.0,1.44415368,5.0,1.71164333,1860000
-122.4717,37.63381,1160.0,65.0,12.0,2.0,4.383333333333334,131669.0,2.55747927,5.0,1.79321197,1150000
-122.415955,37.61878,1760.0,84.0,18.0,2.0,4.3,131669.0,1.52787058,5.0,1.6215784,1500000
-122.41915,37.619785,980.0,84.0,19.0,3.0,4.578571428571428,131669.0,1.70370659,5.0,1.3092037,1270000
